Loyalty Number,churn_risk_score,blended_churn,hard_churn,behavioral_churn,was_active_2017,in_training_cohort
447675,0.012794071279950378,0,0,0,1,1
413659,0.1790735835060406,0,0,0,0,0
675956,0.024496134865779045,0,0,0,1,1
396920,0.02119484726275735,0,0,0,1,1
319947,0.05559496446765808,0,0,0,1,1
276037,0.02541457850883061,0,0,0,1,1
758840,0.032805151902529577,0,0,0,1,1
166846,0.052472876078440756,0,0,0,1,1
314372,0.029035305841507694,0,0,0,1,1
727573,0.032156244599290965,0,0,0,1,1
153395,0.02531147711788088,0,0,0,1,1
522677,0.013521824829152623,0,0,0,1,1
184678,0.02486666213188688,1,1,0,1,1
449555,0.02883262387191916,0,0,0,1,1
528226,0.030969030900437084,0,0,0,1,1
644265,0.03236992149453592,0,0,0,1,1
953614,0.014581881422592419,0,0,0,1,1
390880,0.04678019242004618,0,0,0,1,1
676877,0.030225311056271003,0,0,0,1,1
415446,0.20463531076357552,0,0,0,0,0
282678,0.023319932981185443,0,0,0,1,1
815850,0.036217177334691764,0,0,0,1,1
828182,0.01650876578611411,0,0,0,1,1
687262,0.010951331589728795,0,0,0,1,1
472373,0.025856502840279377,0,0,0,1,1
131253,0.02007743806591456,0,0,0,1,1
194480,0.16074529780380495,0,0,0,0,0
376484,0.02912057177221411,0,0,0,1,1
684305,0.0337695209163728,0,0,0,1,1
905161,0.15829909702644154,1,0,1,0,0
278164,0.03257277334126392,0,0,0,1,1
561801,0.2008351924492766,0,0,0,0,0
652431,0.9656372523150991,1,0,1,0,1
277375,0.01938164451523383,0,0,0,1,1
678925,0.036330708453651946,0,0,0,1,1
703507,0.021594085511183532,0,0,0,1,1
133128,0.1890390569543153,0,0,0,0,0
400802,0.03139989833581245,0,0,0,1,1
640831,0.02028744236681862,0,0,0,1,1
670002,0.011530001695799949,0,0,0,1,1
550434,0.024604958257868383,0,0,0,1,1
492505,0.02821520395025116,0,0,0,1,1
548037,0.026553907568039093,0,0,0,1,1
569940,0.029421697035118648,0,0,0,1,1
987530,0.03233350391431083,0,0,0,1,1
396155,0.016146052502174643,0,0,0,1,1
605134,0.019778139721629725,0,0,0,1,1
137850,0.013803304742529547,0,0,0,1,1
661411,0.03212694091507541,0,0,0,1,1
711565,0.02299942423053953,0,0,0,1,1
241677,0.013913778059127808,0,0,0,1,1
825484,0.03161406324530065,0,0,0,1,1
721494,0.1723902967763974,0,0,0,1,1
118376,0.1676219129436931,1,1,0,0,1
905806,0.02186743471130355,0,0,0,1,1
197086,0.021607780591329423,0,0,0,1,1
304080,0.15829909702644154,0,0,0,0,0
409051,0.02913706846509261,0,0,0,1,1
590280,0.024399757207680874,0,0,0,1,1
737842,0.021221295526685193,0,0,0,1,1
296095,0.17387451273709756,1,0,1,0,0
430097,0.021432720847282004,0,0,0,1,1
432366,0.023916679704316327,0,0,0,1,1
175169,0.04175130914982433,0,0,0,1,1
117915,0.20927919904776876,0,0,0,0,0
406411,0.01649066245140578,0,0,0,1,1
258166,0.03378237156063259,0,0,0,1,1
357298,0.020991054205125002,0,0,0,1,1
730214,0.045720823991414014,0,0,0,1,1
811333,0.021188257007518387,0,0,0,1,1
157751,0.02083015371687659,0,0,0,1,1
789149,0.026321166766367098,0,0,0,1,1
540112,0.010619092690567938,0,0,0,1,1
823113,0.01744340973835564,0,0,0,1,1
382889,0.15648911617086683,0,0,0,0,0
467222,0.021432720847282004,0,0,0,1,1
204424,0.02083015371687659,0,0,0,1,1
477219,0.034098290532014706,0,0,0,1,1
817298,0.17692297398335144,0,0,0,0,0
106757,0.021432720847282004,0,0,0,1,1
210755,0.02242385389856081,0,0,0,1,1
272476,0.06971218433907603,0,0,0,1,1
476648,0.03501281669236262,0,0,0,1,1
676669,0.051904173566358826,0,0,0,1,1
922815,0.022112106523258075,0,0,0,1,1
947026,0.027051831367198746,0,0,0,1,1
234807,0.025990220010318983,0,0,0,1,1
715271,0.021385793515801083,0,0,0,1,1
496329,0.030531605268887083,0,0,0,1,1
259446,0.0233307501980559,0,0,0,1,1
695987,0.1283434965300936,0,0,0,1,1
375371,0.1676219129436931,1,0,1,0,0
414433,0.014438960105876515,0,0,0,1,1
107296,0.12794962528778123,0,0,0,1,1
521043,0.20233749659674605,1,0,1,0,0
481851,0.17926005581893523,0,0,0,0,1
885763,0.02474079510581431,0,0,0,1,1
488647,0.12747991032248168,0,0,0,1,1
503832,0.16237166920818288,0,0,0,0,0
686232,0.008300885884872154,0,0,0,1,1
835240,0.026694380995808186,0,0,0,1,1
916269,0.020624547203708807,0,0,0,1,1
965713,0.12244224465522123,0,0,0,1,0
356237,0.204853816712556,0,0,0,0,0
504564,0.18351626995452375,0,0,0,0,1
519419,0.020383831512376514,0,0,0,1,1
671115,0.027275260649119504,0,0,0,1,1
471000,0.010384051123130214,0,0,0,1,1
677404,0.03285733924948428,0,0,0,1,1
772194,0.025357013913919355,0,0,0,1,1
869804,0.02528514310555666,0,0,0,1,1
983440,0.9649002531640106,1,0,1,0,1
851901,0.030802043360549362,0,0,0,1,1
337148,0.02682830549733402,0,0,0,1,1
847704,0.17693503732608348,0,0,0,1,0
248265,0.034846913563608035,0,0,0,1,1
875789,0.20463531076357552,1,0,1,0,0
822995,0.022628307061311588,0,0,0,1,1
219779,0.03228007512355853,0,0,0,1,1
205697,0.03546796443402205,0,0,0,1,1
827215,0.0227681936744558,0,0,0,1,1
411420,0.031268481613271296,0,0,0,1,1
179153,0.01429313464318993,0,0,0,1,1
205826,0.1676219129436931,0,0,0,0,0
602931,0.026387508971361013,0,0,0,1,1
346560,0.2736641982851266,1,1,1,1,1
277855,0.03324793180187215,0,0,0,1,1
348600,0.15685598485084917,0,0,0,0,1
863219,0.013817041246502262,0,0,0,1,1
524055,0.01304167617059042,0,0,0,1,1
859516,0.02612380494686847,0,0,0,1,1
737534,0.024496134865779045,0,0,0,1,1
677217,0.019426713390485937,0,0,0,1,1
600432,0.03155028583876644,0,0,0,1,1
170152,0.1676219129436931,0,0,0,0,0
958283,0.1790735835060406,0,0,0,0,0
705020,0.026957000308267476,0,0,0,1,1
194722,0.03661796992463756,0,0,0,1,1
225486,0.02312522436859179,0,0,0,1,1
885871,0.10690212258243481,0,0,0,1,1
670751,0.03249083629963354,0,0,0,1,1
347914,0.1790735835060406,0,0,0,0,0
167569,0.16008003523495856,1,0,1,0,0
283326,0.16008003523495856,0,0,0,0,0
796900,0.10823870923707747,0,0,0,1,1
823567,0.153827637897089,0,0,0,1,1
921777,0.025137821834474848,1,1,0,1,1
603070,0.18236151020940133,0,0,0,0,0
107993,0.024160014337872255,0,0,0,1,1
412186,0.009564960763540183,0,0,0,1,1
670131,0.024722619294239558,0,0,0,1,1
143151,0.021947517501459905,0,0,0,1,1
643643,0.21191706998323742,0,0,0,0,0
955750,0.02556501360360327,0,0,0,1,1
577398,0.02201689399641665,0,0,0,1,1
736685,0.03272656394881056,0,0,0,1,1
781963,0.1790735835060406,1,1,0,0,0
398965,0.03475470884751965,0,0,0,1,1
410202,0.03185265011865591,0,0,0,1,1
555745,0.04044608490136345,0,0,0,1,1
977550,0.022382190802290123,0,0,0,1,1
448812,0.02702959228350931,0,0,0,1,1
636213,0.016198875640453296,0,0,0,1,1
864128,0.024764864123915504,0,0,0,1,1
424098,0.028417091031702976,0,0,0,1,1
740083,0.013706346983103926,0,0,0,1,1
292384,0.022547904201329617,0,0,0,1,1
596911,0.030133676824514913,0,0,0,1,1
636749,0.025102937255576146,0,0,0,1,1
681032,0.009698836572114166,0,0,0,1,1
896095,0.02414116830822891,0,0,0,1,1
719300,0.21687962438501157,0,0,0,0,0
767175,0.17387451273709756,0,0,0,0,0
605768,0.1790735835060406,1,0,1,0,0
963067,0.02225583194498431,0,0,0,1,1
348994,0.020782334077357766,0,0,0,1,1
376725,0.03445233761589326,0,0,0,1,1
324997,0.026196404715050726,0,0,0,1,1
464256,0.11251187403663045,0,0,0,1,1
160905,0.023881548861064937,0,0,0,1,1
365557,0.02857821264405683,0,0,0,1,1
321027,0.025671848559041914,0,0,0,1,1
113779,0.027115903230135786,0,0,0,1,1
624881,0.1293572633455653,0,0,0,1,1
219270,0.16947167782735684,1,1,0,1,1
282259,0.026056021913357715,0,0,0,1,1
529544,0.22833911649148908,1,1,0,0,1
870281,0.2214924881912132,0,0,0,1,0
399943,0.02580582511111455,0,0,0,1,1
763406,0.024230577859067754,0,0,0,1,1
280822,0.04915228264002456,0,0,0,1,1
572073,0.02463754227255911,0,0,0,1,1
683901,0.03147376570234614,0,0,0,1,1
790008,0.03235318162401003,0,0,0,1,1
699281,0.10153909607927329,1,1,1,1,1
667275,0.1676219129436931,0,0,0,0,1
953693,0.024980008391665965,0,0,0,1,1
150301,0.018292052463623403,0,0,0,1,1
606004,0.19549063116219806,0,0,0,0,0
268414,0.008380071185718025,0,0,0,1,1
643669,0.019855419763244172,0,0,0,1,1
267306,0.030305378790911733,0,0,0,1,1
846313,0.02262592212679464,0,0,0,1,1
266640,0.02213712177720785,0,0,0,1,1
107730,0.2126603981514625,0,0,0,1,1
649194,0.021806189243986817,0,0,0,1,1
450665,0.024490162630958344,0,0,0,1,1
574688,0.9620090690346247,1,0,1,0,1
403764,0.1676219129436931,0,0,0,0,0
999513,0.03513185507737143,0,0,0,1,1
600541,0.24476248970491027,0,0,0,0,0
116735,0.021731219015368876,0,0,0,1,1
247551,0.011797983446195263,0,0,0,1,1
675409,0.0100646447770644,0,0,0,1,1
144615,0.021586614185385468,0,0,0,1,1
933187,0.020224953084694127,0,0,0,1,1
239476,0.028982604767378663,0,0,0,1,1
568870,0.13170481366023476,0,0,0,1,0
351937,0.22065106416704344,0,0,0,0,0
717229,0.03300396228228481,0,0,0,1,1
996900,0.02298201164973802,0,0,0,1,1
260000,0.023297780401549506,0,0,0,1,1
615131,0.013482986085762849,0,0,0,1,1
993241,0.18236151020940133,0,0,0,0,0
206925,0.022364744254574315,0,0,0,1,1
467359,0.12358935134899648,0,0,0,1,1
191626,0.24476248970491027,1,1,0,0,0
644865,0.024065768730848477,0,0,0,1,1
821918,0.014362056764273259,0,0,0,1,1
972129,0.021081669406381145,0,0,0,1,1
149348,0.024410743031168795,0,0,0,1,1
837269,0.1550380038118184,0,0,0,1,1
611029,0.05311432091896103,0,0,0,1,1
602585,0.024466908793523312,0,0,0,1,1
960441,0.022766622584103554,0,0,0,1,1
709724,0.02688412419279752,0,0,0,1,1
355578,0.1790735835060406,0,0,0,0,0
740063,0.028189058354471275,0,0,0,1,1
961965,0.021442598639323185,0,0,0,1,1
651377,0.01558439883699018,0,0,0,1,1
680738,0.02255288857793729,0,0,0,1,1
108430,0.018989254336083627,0,0,0,1,1
776443,0.012512398613446062,0,0,0,1,1
398839,0.02087464483031273,0,0,0,1,1
243273,0.2155467197789668,1,0,1,0,0
187838,0.026641271532221428,0,0,0,1,1
946439,0.1790735835060406,1,0,1,0,0
530880,0.020444447963238847,0,0,0,1,1
904397,0.23862136324097716,1,1,0,1,1
939399,0.025975145401571708,0,0,0,1,1
300371,0.028037416088683886,0,0,0,1,1
499874,0.019921925223948412,0,0,0,1,1
532997,0.031063337538346843,0,0,0,1,1
103969,0.02083015371687659,0,0,0,1,1
173673,0.028657874944917096,0,0,0,1,1
183129,0.01352964237539628,0,0,0,1,1
880402,0.13948821207420434,0,0,0,1,0
525612,0.015277289190327453,0,0,0,1,1
103151,0.01938755908542708,0,0,0,1,1
171350,0.028833682159791166,0,0,0,1,1
944636,0.023515886243111267,0,0,0,1,1
300460,0.18351626995452375,1,1,0,0,0
224178,0.9656372523150991,1,0,1,0,1
212301,0.03533052262069341,1,0,1,1,1
798533,0.024418226588896808,0,0,0,1,1
905854,0.029347990654527846,0,0,0,1,1
571992,0.010443706023719069,0,0,0,1,1
974875,0.02453941910290381,0,0,0,1,1
191656,0.2530179039988978,0,0,0,0,0
501551,0.20927919904776876,0,0,0,0,0
255320,0.018297962354477393,0,0,0,1,1
688132,0.9620090690346247,1,0,1,0,1
720626,0.204853816712556,0,0,0,0,0
498028,0.017510503892092664,0,0,0,1,1
339880,0.025885259436180374,0,0,0,1,1
181184,0.03663167845507875,0,0,0,1,1
906217,0.21879025090028703,0,0,0,0,0
273054,0.15829909702644154,0,0,0,0,0
728009,0.17267310067510436,1,0,1,0,0
401824,0.03188676051404308,0,0,0,1,1
278013,0.1295577812634025,0,0,0,1,0
759551,0.025880079746845676,0,0,0,1,1
512471,0.01904898995795895,0,0,0,1,1
402966,0.06091018832397878,0,0,0,1,1
834576,0.025220806848215583,0,0,0,1,1
867561,0.24476248970491027,0,0,0,0,0
578998,0.021326498236505967,0,0,0,1,1
863262,0.035507132732966955,0,0,0,1,1
744181,0.17387451273709756,0,0,0,0,0
380001,0.030043299414103063,0,0,0,1,1
648455,0.011526385939335205,0,0,0,1,1
545534,0.01965967068631204,0,0,0,1,1
923527,0.031046783855687314,0,0,0,1,1
491481,0.021252348083865735,0,0,0,1,1
309041,0.029040477270568944,0,0,0,1,1
187077,0.06811946200976197,0,0,0,1,1
939571,0.022216822623874553,0,0,0,1,1
912940,0.2530179039988978,0,0,0,0,0
302827,0.9656372523150991,1,0,1,0,1
647658,0.2396640854419633,1,1,0,0,0
168290,0.030025399061479614,0,0,0,1,1
856496,0.20463531076357552,0,0,0,0,0
491907,0.01270860751685107,0,0,0,1,1
447771,0.06529496372395321,0,0,0,1,1
849510,0.026856544803558813,0,0,0,1,1
687533,0.0249580785495078,0,0,0,1,1
767971,0.9656372523150991,1,0,1,0,1
683276,0.163847173601466,0,0,0,0,0
225746,0.03501858881634121,0,0,0,1,1
379562,0.026545838765587387,0,0,0,1,1
343139,0.01647886380910236,0,0,0,1,1
345765,0.02303754184956204,0,0,0,1,1
123525,0.02796590926039817,0,0,0,1,1
175528,0.024534545890364537,0,0,0,1,1
374967,0.029185068300032393,0,0,0,1,1
607565,0.023867586244691204,0,0,0,1,1
749430,0.051696681770529905,0,0,0,1,1
902966,0.019096821689030458,0,0,0,1,1
559111,0.17267310067510436,0,0,0,0,1
190524,0.0295319653888708,0,0,0,1,1
266561,0.17267310067510436,0,0,0,0,0
563086,0.29085671595860896,0,0,0,1,0
625033,0.02278931317334375,0,0,0,1,1
643300,0.14179740636731866,0,0,0,1,1
353369,0.1790735835060406,0,0,0,0,0
309456,0.020883853116961525,0,0,0,1,1
923959,0.024127889578178168,0,0,0,1,1
651097,0.02883595797425339,0,0,0,1,1
570299,0.030265227099381817,0,0,0,1,1
258296,0.26043831266320394,1,0,1,1,1
710029,0.007632036249211019,0,0,0,1,1
219431,0.21214127741277083,0,0,0,0,0
746031,0.02098839134861272,0,0,0,1,1
125068,0.18236151020940133,0,0,0,0,0
566374,0.031191698170436752,0,0,0,1,1
302057,0.16610745007874064,0,0,0,0,0
642323,0.21191706998323742,0,0,0,0,1
798869,0.1790735835060406,0,0,0,0,0
977244,0.027516373356020876,0,0,0,1,1
220808,0.15648911617086683,0,0,0,0,0
219139,0.025549389370622726,0,0,0,1,1
228030,0.17387451273709756,0,0,0,0,0
592992,0.06415525424124667,0,0,0,1,1
179870,0.12865219086737995,0,0,0,1,1
838263,0.9656372523150991,1,0,1,0,1
142726,0.2347869696150482,0,0,0,0,0
433172,0.029591003876981693,0,0,0,1,1
697356,0.029523841225239145,0,0,0,1,1
225318,0.012754956479963869,0,0,0,1,1
926083,0.025285735646816382,0,0,0,1,1
240044,0.028504003622378208,0,0,0,1,1
583327,0.151001987392784,0,0,0,1,1
586944,0.026899125646408898,0,0,0,1,1
856406,0.14928273186329089,0,0,0,0,0
946771,0.02959036359879958,0,0,0,1,1
994044,0.029928524414560356,1,1,0,1,1
262422,0.04539308486300412,0,0,0,1,1
864485,0.0328946684827649,0,0,0,1,1
571942,0.030068662049034335,0,0,0,1,1
298853,0.02818288122548978,0,0,0,1,1
336882,0.12800751497196225,0,0,0,1,1
343547,0.024503680413619527,0,0,0,1,1
434922,0.024543076470875384,0,0,0,1,1
302921,0.03023972250580786,0,0,0,1,1
973897,0.029028359819075377,0,0,0,1,1
142763,0.1957858119165765,1,0,1,0,0
291148,0.02392015080484852,0,0,0,1,1
302804,0.01872817353902215,0,0,0,1,1
746853,0.16555707566142222,0,0,0,0,0
332780,0.02336406328341118,0,0,0,1,1
373204,0.1499928518888076,0,0,0,0,0
602384,0.3027190823424796,1,1,0,1,1
758432,0.024107689996992115,0,0,0,1,1
203745,0.021681199419297754,0,0,0,1,1
156138,0.024564511962014295,0,0,0,1,1
373950,0.025584685915791307,0,0,0,1,1
161557,0.17161617550677596,1,0,1,0,0
326699,0.01776402376010769,0,0,0,1,1
823663,0.9659984677160494,1,0,1,0,1
854812,0.030717105418631176,0,0,0,1,1
890232,0.1657544378649592,1,1,1,1,1
780525,0.18892546544218675,1,0,1,0,0
346205,0.023385825556290898,0,0,0,1,1
850245,0.13117176799489808,0,0,0,1,1
915948,0.021843322737413677,0,0,0,1,1
479015,0.021224977412553695,0,0,0,1,1
659251,0.02828068275941064,0,0,0,1,1
949829,0.032584731939771024,0,0,0,1,1
426536,0.027936767485968284,0,0,0,1,1
621695,0.04139277824129079,0,0,0,1,1
370090,0.019707905196205553,0,0,0,1,1
653636,0.028386692580835447,0,0,0,1,1
663514,0.03101352190403169,0,0,0,1,1
260726,0.03504826236311312,0,0,0,1,1
405339,0.025223476145108673,0,0,0,1,1
836226,0.14425101421967784,0,0,0,0,0
576057,0.18037952506966304,1,0,1,1,0
614373,0.014082266525778365,0,0,0,1,1
724272,0.010993164781736514,0,0,0,1,1
582067,0.16047232391517835,0,0,0,0,0
628596,0.031007641947870403,0,0,0,1,1
113363,0.16313399362009065,0,0,0,0,1
172345,0.0337774467061655,0,0,0,1,1
103985,0.1957858119165765,0,0,0,0,0
357903,0.1779859095525094,0,0,0,0,0
860684,0.02829463520660383,0,0,0,1,1
531515,0.10921293928267803,0,0,0,1,1
653539,0.023678244343115863,0,0,0,1,1
150134,0.014149980891844723,0,0,0,1,1
316527,0.014437678963540602,0,0,0,1,1
401422,0.2478039619863637,0,0,0,0,0
123697,0.02834210092771002,0,0,0,1,1
467151,0.021611013897099053,0,0,0,1,1
613195,0.024841530066011298,0,0,0,1,1
976834,0.170558790496394,0,0,0,0,0
136049,0.18892546544218675,0,0,0,0,0
173873,0.03414317273097682,0,0,0,1,1
203973,0.14270486363712145,0,0,0,1,1
276204,0.0973742765120554,0,0,0,1,1
291595,0.12935355815979552,0,0,0,1,1
606852,0.030018469328646647,0,0,0,1,1
952532,0.15215678689626436,0,0,0,0,1
971637,0.03736070738212237,0,0,0,1,1
746772,0.024761161705203344,0,0,0,1,1
454750,0.03001900374509673,0,0,0,1,1
141139,0.025360043126814915,0,0,0,1,1
308144,0.1568297481110421,0,0,0,0,1
691626,0.20927919904776876,0,0,0,0,0
840882,0.02855702494969031,0,0,0,1,1
437262,0.8229151850425795,1,0,1,0,1
825315,0.023206399876422347,0,0,0,1,1
760061,0.028675706871338868,0,0,0,1,1
450698,0.16610745007874064,0,0,0,0,0
127289,0.02008547138977796,0,0,0,1,1
537124,0.03125323358696214,0,0,0,1,1
849884,0.025344678958192972,0,0,0,1,1
523246,0.02374157543767074,0,0,0,1,1
859972,0.024521234810611258,0,0,0,1,1
833783,0.02773011792697765,0,0,0,1,1
779929,0.14286563644672634,0,0,0,1,1
196583,0.03235661457393389,0,0,0,1,1
735627,0.029252690493325018,0,0,0,1,1
549537,0.024386620208983537,0,0,0,1,1
461353,0.025294873972780827,0,0,0,1,1
920321,0.023459699532446622,0,0,0,1,1
185129,0.02124675934506455,0,0,0,1,1
891097,0.00933081269022323,0,0,0,1,1
443130,0.02447936487801087,0,0,0,1,1
607480,0.021739585176939337,0,0,0,1,1
365421,0.029456601228029938,0,0,0,1,1
369943,0.025439786071233407,0,0,0,1,1
727497,0.031482491269676824,0,0,0,1,1
600792,0.14941065831730582,0,0,0,0,1
688691,0.014384353634994525,0,0,0,1,1
623946,0.1414838710712986,0,0,0,0,0
302134,0.033053396422436335,0,0,0,1,1
767494,0.9659984677160494,1,0,1,0,1
637765,0.030134210489310462,0,0,0,1,1
647791,0.10536487671640615,0,0,0,1,1
278987,0.07944054133060349,0,0,0,1,1
695076,0.02002162338806139,0,0,0,1,1
702686,0.20927919904776876,0,0,0,0,0
456167,0.023462562546202315,0,0,0,1,1
488303,0.034447893361512244,0,0,0,1,1
895537,0.029768788874129662,0,0,0,1,1
529415,0.025082661219766114,0,0,0,1,1
591547,0.031259434622711364,0,0,0,1,1
142224,0.023865695204699226,0,0,0,1,1
106689,0.12632067783026948,0,0,0,1,1
410341,0.027644756549099588,0,0,0,1,1
948825,0.030118673367401642,0,0,0,1,1
525525,0.01748539342878042,0,0,0,1,1
683699,0.027637078689070182,0,0,0,1,1
717780,0.031285171695417245,0,0,0,1,1
546869,0.2120489698313779,0,0,0,1,1
261423,0.5787083576716455,1,1,0,1,1
715369,0.00988718566451648,0,0,0,1,1
766401,0.16610745007874064,1,0,1,0,0
579943,0.027925372095633384,0,0,0,1,1
174923,0.02396114480507137,0,0,0,1,1
105074,0.028107509404101932,0,0,0,1,1
724222,0.024793072502668597,0,0,0,1,1
327019,0.21130667819460228,0,0,0,0,0
451740,0.170558790496394,0,0,0,0,0
987482,0.030579084562263385,0,0,0,1,1
555398,0.02557807397462645,0,0,0,1,1
778317,0.03488819843267582,1,1,0,1,1
176848,0.1768976592908228,0,0,0,0,0
626070,0.170558790496394,1,0,1,0,0
323735,0.013774450557321502,0,0,0,1,1
958743,0.1458854513322786,0,0,0,0,0
137209,0.1768976592908228,0,0,0,0,0
390209,0.02551011048553898,0,0,0,1,1
286975,0.03161630150890765,0,0,0,1,1
989527,0.2396640854419633,1,1,0,0,0
387553,0.15632753376175132,0,0,0,0,0
867801,0.02616554060503724,0,0,0,1,1
609650,0.1668786984252677,0,0,0,0,1
298535,0.03287048439687828,0,0,0,1,1
424139,0.14777633939461066,0,0,0,1,1
459163,0.13265772461008538,0,0,0,1,1
593116,0.02870911097558204,0,0,0,1,1
955773,0.2478039619863637,0,0,0,0,0
707974,0.08348228506250129,0,0,0,1,1
831987,0.16555707566142222,1,0,1,0,0
372522,0.3942576528967096,1,1,0,1,1
792229,0.18298875404019374,0,0,0,0,0
816705,0.04531693113158164,0,0,0,1,1
527067,0.02923138796321607,0,0,0,1,1
802200,0.028968253587134382,0,0,0,1,1
853421,0.0289820663162983,0,0,0,1,1
574005,0.170558790496394,0,0,0,0,0
377173,0.026449029203416918,0,0,0,1,1
706792,0.024055539418110505,0,0,0,1,1
346828,0.01273680405191158,0,0,0,1,1
370959,0.16555707566142222,0,0,0,0,0
104849,0.022641720790619557,0,0,0,1,1
339220,0.03185069564206993,0,0,0,1,1
836523,0.02536871864503766,0,0,0,1,1
526579,0.05272560698837986,0,0,0,1,1
331184,0.08459094528173179,0,0,0,1,1
479950,0.028516040366177484,0,0,0,1,1
371368,0.09965573453560214,0,0,0,1,1
780150,0.02351737282398333,0,0,0,1,1
849569,0.16047232391517835,0,0,0,0,0
684826,0.023635962959364563,0,0,0,1,1
862932,0.13018104733115082,0,0,0,1,1
104431,0.02955683472603459,0,0,0,1,1
243018,0.015216355117916155,0,0,0,1,1
718922,0.030961129418804714,1,1,0,1,1
472405,0.036178550767593305,0,0,0,1,1
305100,0.01885445754382337,0,0,0,1,1
648231,0.16437135784583057,0,0,0,0,0
810028,0.026994213314559513,0,0,0,1,1
331857,0.03943751848492864,0,0,0,1,1
456117,0.013951182769167462,0,0,0,1,1
873977,0.03161967339618384,0,0,0,1,1
261273,0.16008003523495856,0,0,0,0,0
250089,0.16237166920818288,1,0,1,0,0
801607,0.20404046257318878,1,0,1,0,0
249811,0.11317187554992919,0,0,0,1,1
826230,0.1499928518888076,0,0,0,0,0
480203,0.02857833069350912,0,0,0,1,1
486890,0.02949941619669672,0,0,0,1,1
273070,0.03699642264103537,0,0,0,1,1
444748,0.01620339046585981,0,0,0,1,1
526479,0.1852451792564548,0,0,0,0,0
945166,0.02687287944749599,0,0,0,1,1
396996,0.02879170621353565,0,0,0,1,1
639466,0.16047232391517835,0,0,0,0,0
732144,0.034642723099319025,0,0,0,1,1
998078,0.02600039818730745,0,0,0,1,1
100140,0.02767073107566163,0,0,0,1,1
646225,0.03060137696623111,0,0,0,1,1
279580,0.02378485587113642,0,0,0,1,1
664771,0.009901785084747537,0,0,0,1,1
482940,0.027237797611388427,0,0,0,1,1
178403,0.16008003523495856,0,0,0,0,0
666877,0.03707603623180201,0,0,0,1,1
444371,0.021608000352849488,0,0,0,1,1
512640,0.125934108996284,0,0,0,1,0
952026,0.02291572605350017,0,0,0,1,1
766861,0.16008003523495856,0,0,0,0,0
509962,0.009541793519571554,0,0,0,1,1
347982,0.2478039619863637,0,0,0,0,0
868719,0.027031726385046646,0,0,0,1,1
400958,0.02891536551329683,0,0,0,1,1
641586,0.022608454532050105,0,0,0,1,1
737755,0.024406165268494966,0,0,0,1,1
234630,0.03582008631124783,0,0,0,1,1
622975,0.8988496516718881,0,0,0,0,1
641162,0.16716254945742018,0,0,0,0,0
614441,0.0203612164779382,0,0,0,1,1
652756,0.1510779941014062,0,0,0,0,1
463882,0.044685746431838175,0,0,0,1,1
904669,0.010857875543605573,0,0,0,1,1
955666,0.03962204044237173,0,0,0,1,1
359133,0.16610745007874064,0,0,0,0,0
574081,0.18129828458089872,0,0,0,0,1
712521,0.029728112813913264,0,0,0,1,1
369867,0.18892546544218675,0,0,0,0,0
181377,0.025723744986658557,0,0,0,1,1
407468,0.022142701616532322,0,0,0,1,1
882263,0.1768097678605094,0,0,0,1,0
499583,0.1514747916163276,1,0,1,0,0
376618,0.029420986602164093,0,0,0,1,1
154644,0.051626440094200934,0,0,0,1,1
683356,0.02901861978667566,0,0,0,1,1
753637,0.12777074627294122,0,0,0,1,1
923062,0.025245231979349025,0,0,0,1,1
723969,0.1768976592908228,1,0,1,0,0
231084,0.03081138039988077,0,0,0,1,1
765793,0.024687784318533187,0,0,0,1,1
562358,0.1957858119165765,0,0,0,0,0
550352,0.011824299189832911,0,0,0,1,1
746554,0.028727960288411614,0,0,0,1,1
336541,0.1726230444727811,0,0,0,1,1
872340,0.1779859095525094,1,0,1,0,0
967838,0.015463516398427638,0,0,0,1,1
429471,0.020804848201674952,0,0,0,1,1
544619,0.12419395673269891,1,1,0,1,1
829627,0.02431685786423614,0,0,0,1,1
392713,0.1957858119165765,0,0,0,0,0
213086,0.03308697906650374,0,0,0,1,1
735964,0.029830211328653516,0,0,0,1,1
130446,0.20927919904776876,0,0,0,0,0
887328,0.022356725095643376,0,0,0,1,1
911585,0.02735149699234709,0,0,0,1,1
130331,0.5499935532127647,0,0,0,0,1
239457,0.16610745007874064,0,0,0,0,0
102877,0.02748522690252005,0,0,0,1,1
546456,0.030729211830335754,0,0,0,1,1
272148,0.0210813159961483,0,0,0,1,1
939992,0.07973906521934258,0,0,0,1,1
403052,0.1957858119165765,0,0,0,0,0
856609,0.16008003523495856,1,1,0,0,0
700225,0.03261458190485238,0,0,0,1,1
894608,0.018756069360842304,0,0,0,1,1
140381,0.015028700348717358,0,0,0,1,1
262774,0.026709474953883774,0,0,0,1,1
315736,0.019536361856609206,0,0,0,1,1
549064,0.023298847922927426,0,0,0,1,1
608537,0.1621144729393403,0,0,0,0,0
808206,0.05041764952033757,0,0,0,1,1
813739,0.11007491269686177,0,0,0,1,0
939683,0.0126887202925889,0,0,0,1,1
188120,0.029550419040052824,0,0,0,1,1
893866,0.2347869696150482,1,1,0,0,0
897229,0.20461963815851855,0,0,0,1,1
889687,0.025640470915078765,0,0,0,1,1
427976,0.027201338178690554,0,0,0,1,1
497756,0.170558790496394,0,0,0,0,0
916300,0.022493648319706443,0,0,0,1,1
294027,0.026427362566590118,0,0,0,1,1
